,uid,anime_uid,score
113155,143335,11597,9
113156,296331,26351,6
113157,294622,37601,5
113158,218827,26351,6
113159,289063,37601,2
113160,63885,4722,8
113161,235044,11757,5
113162,105823,11757,8
113163,30021,1735,6
113164,122571,11757,9
113165,301060,26351,4
113166,290251,37601,1
113167,233907,26351,5
113168,269126,4398,4
113169,22145,1735,7
113170,290032,4398,1
113171,214892,26351,6
113172,13097,1735,8
113173,221491,11757,1
113174,258079,26351,4
113175,139511,4398,7
113176,309674,1735,9
113177,138519,11757,10
113178,218893,26351,9
113179,48369,4398,7
113180,201125,26351,5
113181,184077,28223,8
113182,200237,28223,8
113183,47437,4398,10
113184,206523,28223,9
113185,113691,11757,8
113186,226682,26351,6
113187,221781,31904,5
113188,229636,11757,4
113189,220946,31904,4
113190,314551,1735,7
113191,220955,31904,5
113192,256481,1735,9
113193,113269,11757,9
113194,220957,31904,5
113195,315944,1735,10
113196,218969,11757,6
113197,228087,31904,10
113198,185687,4252,5
113199,110533,11757,5
113200,227837,31904,6
113201,221782,26351,6
113202,234273,31904,6
113203,280081,31904,1
113204,237606,11757,5
113205,16876,2941,5
113206,283446,31904,3
113207,279651,11757,5
113208,235098,26351,4
113209,245376,31904,6
113210,234154,26351,4
113211,310176,31904,4
113212,194870,26351,5
113213,254622,31904,1
113214,216848,28223,10
113215,238494,11757,6
113216,188409,28223,8
113217,255464,31904,2
113218,223911,31904,5
113219,238629,11757,4
113220,214783,26351,6
113221,212338,26351,8
113222,281200,11757,3
113223,225587,31904,2
113224,234553,26351,5
113225,222905,31904,1
113226,30294,1735,10
113227,283159,11757,1
113228,293720,11757,10
113229,293939,11757,8
113230,194516,26351,6
113231,197612,28223,10
113232,214209,26351,7
113233,225092,31904,6
113234,184463,28223,10
113235,224005,31904,5
113236,220233,28223,9
113237,294058,11757,5
113238,233700,28223,7
113239,246281,11757,9
113240,196384,26351,7
113241,246416,11757,2
113242,161957,1735,5
113243,33375,1735,10
113244,246432,11757,7
113245,201884,26351,4
113246,171059,1735,8
113247,256279,26351,7
113248,247896,11757,8
113249,316336,26351,9
113250,246551,26351,3
113251,298728,11757,4
113252,274286,26351,3
113253,207093,26351,4
113254,291513,26351,4
113255,302141,28223,9
113256,292015,26351,9
113257,196847,26351,7
113258,42965,1735,9
113259,248061,11757,7
113260,227587,26351,1
113261,136225,1735,10
113262,248561,11757,5
113263,22102,88,8
113264,300903,11757,4
113265,87491,1735,10
113266,301128,11757,6
113267,301238,11757,5
113268,252870,11757,3
113269,184575,28223,9
113270,184949,28223,9
113271,184031,28223,10
113272,309236,11757,8
113273,183639,28223,10
113274,310031,11757,5
113275,297273,88,6
113276,277969,35114,6
113277,254263,11757,6
113278,311750,11757,6
113279,6826,88,9
113280,10356,3429,4
113281,255725,11757,6
113282,319648,88,8
113283,201126,25991,7
113284,218398,1735,7
113285,286035,35709,3
113286,308411,88,4
113287,255856,11757,6
113288,270591,35114,3
113289,6405,88,5
113290,258918,35114,6
113291,258927,35114,6
113292,263827,35114,6
113293,252133,88,5
113294,325600,7985,7
113295,135801,11757,10
113296,13314,88,6
113297,259018,35114,8
113298,261034,28223,8
113299,6880,88,10
113300,200509,26351,7
113301,259158,35114,1
113302,247687,35559,7
113303,256367,26351,2
113304,315496,38212,5
113305,204283,26351,8
113306,138177,1735,5
113307,318580,38212,1
113308,297777,38212,3
113309,207183,1735,9
113310,201449,26351,4
113311,220305,11757,5
113312,311492,38212,1
113313,195100,26351,7
113314,297142,38212,3
113315,207206,11757,7
113316,210258,1735,5
113317,212493,11757,7
113318,193726,26351,6
113319,209048,11757,6
113320,136793,11757,6
113321,193765,26351,6
113322,193694,26351,6
113323,183793,28223,10
113324,212780,26351,8
113325,196795,28223,9
113326,194058,26351,8
113327,183699,28223,10
113328,212466,11757,6
113329,237365,28223,8
113330,218923,11757,8
113331,215566,26351,2
113332,108089,11757,7
113333,193689,26351,5
113334,154711,11757,9
113335,129991,11757,10
113336,70547,1735,1
113337,81526,11757,8
113338,193712,26351,4
113339,211266,26351,7
113340,193655,26351,6
113341,193696,26351,4
113342,97863,11757,7
113343,236135,28223,10
113344,193933,26351,4
113345,194035,26351,9
113346,263988,1735,9
113347,193713,26351,9
113348,238141,19855,10
113349,270823,1735,9
113350,156903,11757,8
113351,303100,19855,10
113352,197955,19855,9
113353,265876,28223,9
113354,146415,11757,8
113355,138717,19855,6
113356,267215,28223,10
113357,97689,11757,8
113358,104593,11757,9
113359,140577,19855,8
113360,155303,19855,6
113361,245527,28223,10
113362,142349,19855,2
113363,270157,28223,8
113364,134377,11757,9
113365,298883,2876,4
113366,150111,11757,8
113367,140207,19855,7
113368,149195,11757,9
113369,101289,11757,10
113370,141647,19855,5
113371,255436,1735,9
113372,104569,11757,8
113373,323758,13971,2
113374,251040,13971,3
113375,234861,33933,10
113376,142067,11757,8
113377,92555,11757,8
113378,297860,19855,4
113379,260872,13971,8
113380,271432,2003,5
113381,173793,19855,6
113382,215732,28223,7
113383,212557,28223,6
113384,26896,2003,5
113385,140111,19855,6
113386,319506,12295,1
113387,137901,19855,8
113388,83357,13971,8
113389,266221,1735,9
113390,146443,19855,5
113391,289754,35629,7
113392,57633,9917,6
113393,256455,35629,5
113394,267059,1735,10
113395,170103,11757,7
113396,258969,35629,6
113397,318283,34958,6
113398,91523,11757,9
113399,258917,32447,4
113400,292049,28223,8
113401,266959,1027,4
113402,118397,11757,7
113403,295085,28223,10
113404,9077,1027,9
113405,305298,32447,10
113406,88257,11757,9
113407,296313,28223,9
113408,258893,32447,4
113409,258915,32447,2
113410,271115,32447,6
113411,300069,28223,10
113412,132603,11757,8
113413,255623,32447,4
113414,214729,11757,6
113415,236567,11757,4
113416,234811,11757,10
113417,259288,32447,7
113418,288687,1735,6
113419,232011,11757,6
113420,303533,33661,3
113421,258925,32447,6
113422,228003,11757,7
113423,277595,28223,8
113424,258886,32447,2
113425,260984,32447,10
113426,223623,11757,6
113427,227566,11757,5
113428,273284,234,7
113429,221685,28223,10
113430,23887,234,5
113431,23908,234,3
113432,318324,34958,5
113433,221283,28223,9
113434,275306,35629,6
113435,256820,35629,7
113436,234713,28223,10
113437,258185,35629,3
113438,220599,11757,8
113439,297747,37140,8
113440,259614,35629,9
113441,244932,7255,4
113442,210823,28223,9
113443,225438,11757,5
113444,260086,35629,3
113445,80948,11757,10
113446,302280,37140,7
113447,268580,35629,3
113448,224124,28223,6
113449,269548,35629,1
113450,229940,11757,7
113451,259180,35629,2
113452,256079,35629,3
113453,237330,11757,5
113454,253751,35629,5
113455,237499,28223,9
113456,258177,35629,5
113457,257894,35629,5
113458,213755,7148,4
113459,256215,35629,3
113460,237783,11757,3
113461,238378,28223,9
113462,248804,28223,10
113463,253294,35629,9
113464,257921,35629,3
113465,317504,11757,3
113466,258006,35629,6
113467,320243,11757,9
113468,252211,28223,8
113469,239521,11757,6
113470,253462,28223,10
113471,294677,378,4
113472,280397,6166,5
113473,266335,28223,6
113474,39575,6166,7
113475,270989,28223,8
113476,320286,11757,1
113477,242893,11757,5
113478,265696,11757,4
113479,262322,10417,5
113480,274447,7148,3
113481,241703,10417,2
113482,267655,28223,6
113483,303972,28223,6
113484,221276,31904,5
113485,77975,10578,1
113486,221194,31904,4
113487,221147,31904,4
113488,221780,31904,3
113489,265731,11757,5
113490,255091,28223,5
113491,243612,11757,2
113492,179986,6166,6
113493,221078,31904,6
113494,217541,6166,6
113495,319654,31904,3
113496,222700,28223,10
113497,244717,11757,4
113498,263867,31904,8
113499,242272,6166,7
113500,276623,31904,2
113501,268468,11757,8
113502,246463,6166,8
113503,251565,6166,5
113504,229113,31904,8
113505,269870,11757,5
113506,230013,28223,6
113507,222349,31904,4
113508,199800,28223,9
113509,246334,11757,2
113510,227020,31904,7
113511,246738,11757,2
113512,199688,28223,9
113513,272725,11757,7
113514,247432,11757,7
113515,229713,31904,4
113516,213912,28223,9
113517,273940,11757,3
113518,219812,28223,6
113519,130517,6166,8
113520,221143,28223,10
113521,109583,11757,7
113522,232920,6166,5
113523,253880,28223,8
113524,229224,31904,1
113525,134673,11757,6
113526,220979,31904,10
113527,109453,11757,7
113528,269702,15021,6
113529,193845,11757,5
113530,220960,31904,2
113531,254838,28223,8
113532,202440,6166,6
113533,39172,6166,8
113534,221430,31904,4
113535,256503,28223,10
113536,223263,31904,1
113537,257416,28223,9
113538,221177,31904,5
113539,45155,6166,7
113540,280414,31904,7
113541,195447,11757,9
113542,280964,31904,4
113543,145797,6166,5
113544,136043,10578,9
113545,78944,11757,10
113546,224629,10578,9
113547,260484,28223,10
113548,90073,10578,6
113549,110527,11757,9
113550,60749,10578,5
113551,261863,28223,9
113552,262266,28223,9
113553,262406,28223,8
113554,120067,11757,9
113555,54481,10578,10
113556,199704,11757,7
113557,262988,28223,5
113558,229124,11757,4
113559,110497,11757,10
113560,264320,28223,9
113561,197687,11757,10
113562,96327,10578,7
113563,266458,28223,8
113564,268448,28223,10
113565,243181,10578,7
113566,271066,28223,9
113567,229616,11757,6
113568,274037,28223,9
113569,233176,11757,7
113570,245373,10578,7
113571,160209,11757,9
113572,276815,28223,9
113573,106299,11757,10
113574,208091,28223,10
113575,251199,10578,7
113576,233389,28223,10
113577,226503,28223,9
113578,224638,28223,8
113579,174353,11757,8
113580,231863,31439,3
113581,309804,4098,1
113582,279366,28223,4
113583,103801,11757,6
113584,203121,10578,5
113585,233278,31439,6
113586,226197,31439,5
113587,281346,28223,9
113588,104301,11757,9
113589,222194,31439,6
113590,238842,28223,10
113591,202558,10578,4
113592,285387,28223,10
113593,223783,31439,1
113594,286567,28223,10
113595,226588,31439,7
113596,134617,2391,8
113597,242804,28223,10
113598,133997,11757,9
113599,216466,10578,4
113600,293694,3772,5
113601,242830,28223,8
113602,243818,28223,8
113603,116147,11757,8
113604,128217,11757,8
113605,267587,6166,7
113606,290970,28223,10
113607,204040,11757,8
113608,188221,3772,5
113609,214152,11757,10
113610,309630,2391,9
113611,272741,6166,7
113612,66591,2391,3
113613,244536,28223,9
113614,279164,2391,10
113615,275425,6166,3
113616,183093,2391,1
113617,204010,11757,7
113618,276481,6166,5
113619,206940,11757,7
113620,226770,11757,9
113621,249875,34733,1
113622,94321,1735,7
113623,226508,11757,2
113624,185668,6166,7
113625,249776,34733,2
113626,253406,1735,6
113627,285262,6166,7
113628,249877,34733,1
113629,228269,1735,6
113630,23248,2391,5
113631,112137,1735,6
113632,222173,31439,5
113633,106789,1735,6
113634,247936,6166,3
113635,190234,2082,6
113636,222102,11757,10
113637,301684,2082,7
113638,44671,1735,8
113639,82174,11757,6
113640,135133,6166,7
113641,37389,2082,7
113642,205553,11757,9
113643,43957,1735,8
113644,54021,1735,7
113645,197520,6166,4
113646,222275,1735,7
113647,62391,1735,7
113648,241936,1735,7
113649,214456,11757,7
113650,222484,11757,8
113651,215513,11757,8
113652,245552,1735,5
113653,215562,11757,8
113654,203741,11757,10
113655,34360,6166,7
113656,116641,6166,9
113657,255265,1735,7
113658,321104,6166,10
113659,256444,1735,6
113660,220551,11757,5
113661,264065,1735,6
113662,128877,11757,8
113663,87143,11757,9
113664,265474,1735,9
113665,81522,11757,9
113666,300286,28223,8
113667,46041,6166,7
113668,248760,28223,9
113669,32725,6166,7
113670,249426,28223,8
113671,303939,28223,8
113672,262270,32346,3
113673,304055,28223,9
113674,211208,11757,10
113675,298087,6184,3
113676,306726,28223,7
113677,31189,6166,7
113678,312833,28223,8
113679,87363,11757,10
113680,313028,28223,9
113681,236636,10578,7
113682,43795,6184,7
113683,279886,11757,2
113684,256263,28223,9
113685,309730,10578,6
113686,208815,28223,10
113687,50131,10578,3
113688,280515,11757,8
113689,201954,28223,9
113690,208046,28223,7
113691,302850,38284,2
113692,280602,11757,8
113693,158653,10578,4
113694,230274,28223,9
113695,183754,28223,10
113696,234739,28223,7
113697,213547,28223,9
113698,239021,11757,3
113699,252459,11757,6
113700,268082,34887,7
113701,273229,1735,10
113702,252709,11757,1
113703,275675,1735,7
113704,252828,11757,9
113705,44933,10578,6
113706,49519,10578,6
113707,239657,11757,9
113708,100381,1735,10
113709,239850,11757,7
113710,27362,1735,7
113711,241087,11757,9
113712,208825,1735,5
113713,59605,10578,7
113714,242159,11757,9
113715,238996,10578,6
113716,242522,11757,3
113717,99363,10578,3
113718,123831,1735,9
113719,289212,11757,8
113720,110031,10578,8
113721,101863,10578,7
113722,210401,1735,7
113723,235231,1735,6
113724,312732,10466,1
113725,79218,10578,6
113726,243089,11757,7
113727,63197,10417,9
113728,49593,10578,8
113729,220821,2785,7
113730,283749,1735,8
113731,200165,2785,5
113732,287325,1735,9
113733,278835,1735,10
113734,235391,10417,1
113735,288081,1735,10
113736,243448,1735,9
113737,297639,36599,3
113738,307385,1735,10
113739,51493,10578,1
113740,260507,10417,6
113741,54583,10417,10
113742,45461,10578,9
113743,243984,11757,4
113744,307461,1735,9
113745,291135,11757,7
113746,45225,10578,8
113747,308170,1735,9
113748,259892,11757,9
113749,49029,10578,8
113750,254790,1735,8
113751,50061,10578,4
113752,54669,10417,7
113753,311615,1735,7
113754,244725,11757,5
113755,183696,28223,10
113756,292199,10417,4
113757,297647,33910,3
113758,198816,28223,10
113759,261261,11757,9
113760,293617,11757,4
113761,123221,10417,1
113762,294826,11757,4
113763,81856,11757,8
113764,119513,10578,5
113765,93063,7148,9
113766,287625,21089,3
113767,107587,11757,10
113768,54507,10417,6
113769,234341,28223,8
113770,249453,9850,5
113771,316623,33187,2
113772,205885,28223,7
113773,300045,33187,7
113774,195292,11757,5
113775,210629,7148,6
113776,239220,33187,5
113777,132331,11757,10
113778,197291,11757,5
113779,258257,33187,3
113780,104855,11757,7
113781,240121,17843,8
113782,225947,17843,8
113783,223408,7148,7
113784,88997,11757,9
113785,207521,28223,8
113786,219124,17843,10
113787,247032,7148,6
113788,206750,28223,10
113789,293859,33187,10
113790,127257,11757,7
113791,220035,33187,7
113792,54581,10417,5
113793,237685,28223,9
113794,252936,7148,6
113795,256677,28223,10
113796,232684,11757,8
113797,238095,28223,10
113798,253392,7148,8
113799,226067,10417,2
113800,54655,10417,3
113801,25845,7148,8
113802,316418,28223,9
113803,316462,28223,9
113804,257752,28223,10
113805,319213,28223,9
113806,24417,7148,6
113807,297583,7148,8
113808,54513,10417,7
113809,119461,11757,9
113810,260348,28223,8
113811,148183,11757,9
113812,32919,7148,7
113813,55123,10417,3
113814,262092,28223,8
113815,227404,11757,9
113816,192265,7148,4
113817,185318,10417,5
113818,241453,28223,9
113819,112641,11757,8
113820,32023,6166,4
113821,54529,10417,3
113822,263337,28223,9
113823,59667,6166,7
113824,265109,28223,7
113825,139757,11757,8
113826,31263,6166,5
113827,54541,10417,7
113828,228650,11757,8
113829,313529,1735,9
113830,81400,11757,10
113831,168235,6166,10
113832,54709,10417,5
113833,28835,6166,8
113834,294437,31904,8
113835,136495,1735,6
113836,35534,6166,7
113837,220948,31904,2
113838,102993,1735,9
113839,221105,31904,3
113840,120357,1735,8
113841,221022,31904,9
113842,133373,1735,10
113843,235763,31904,3
113844,203504,1735,5
113845,219305,11757,8
113846,71543,6166,6
113847,109845,11757,9
113848,31364,6166,7
113849,222562,31904,5
113850,203826,1735,10
113851,30810,6166,5
113852,229041,31904,4
113853,28623,6166,7
113854,221845,31904,1
113855,79528,1735,10
113856,141333,11757,10
113857,194995,6166,4
113858,221947,1735,8
113859,28620,6166,1
113860,221928,31904,5
113861,220908,1735,5
113862,218365,11757,6
113863,225895,31904,5
113864,295730,31904,2
113865,221016,31904,10
113866,74543,1735,7
113867,198429,11757,6
113868,81218,11757,9
113869,105231,6166,6
113870,73757,1735,8
113871,219672,1735,6
113872,31227,6166,4
113873,220982,31904,10
113874,81248,11757,10
113875,195242,6166,6
113876,119659,11757,7
113877,211136,1735,5
113878,221345,11757,7
113879,97201,6166,4
113880,232847,31904,1
113881,216481,1735,5
113882,109567,11757,7
113883,225745,31904,1
113884,64131,1735,9
113885,205396,11757,8
113886,316078,1735,10
113887,221139,31904,10
113888,324303,1735,8
113889,220966,31904,2
113890,30838,6166,8
113891,114957,11757,6
113892,29704,6166,5
113893,170963,11757,6
113894,241969,1735,9
113895,207036,11757,1
113896,322025,10578,5
113897,291335,31904,5
113898,49911,10578,5
113899,297804,31904,5
113900,44699,10578,7
113901,246242,28223,8
113902,71349,10578,5
113903,271955,28223,9
113904,275658,28223,8
113905,45887,10578,9
113906,276537,28223,10
113907,120667,10578,4
113908,46375,10578,6
113909,49481,10578,4
113910,249007,28223,5
113911,154339,11757,8
113912,49515,10578,6
113913,277304,28223,10
113914,80990,11757,8
113915,117865,10578,8
113916,45685,10578,8
113917,45759,10578,10
113918,277673,28223,8
113919,213619,11757,10
113920,278181,28223,9
113921,181060,10578,9
113922,214057,28223,10
113923,97673,11757,8
113924,45689,10578,8
113925,234242,28223,10
113926,209982,11757,6
113927,195442,10578,6
113928,96801,11757,6
113929,174009,11757,6
113930,44633,10578,6
113931,208051,28223,9
113932,80880,11757,10
113933,44755,10578,6
113934,231747,28223,9
113935,44589,10578,10
113936,234678,28223,8
113937,49569,10578,3
113938,235574,28223,10
113939,204712,28223,6
113940,126443,11757,10
113941,45221,10578,8
113942,78105,11757,10
113943,206472,28223,10
113944,73361,7148,7
113945,221873,11757,2
113946,297400,7244,3
113947,81384,1735,10
113948,82708,11757,7
113949,147987,7148,8
113950,78968,1735,7
113951,104769,1735,9
113952,84781,1735,6
113953,220077,1735,10
113954,22998,7148,10
113955,116985,1735,6
113956,24643,7148,7
113957,221496,1735,8
113958,22964,7148,7
113959,26920,7148,8
113960,36741,7148,8
113961,228610,1735,7
113962,174239,11757,6
113963,173731,7148,5
113964,233964,1735,8
113965,282996,37735,3
113966,283033,37735,7
113967,241593,33103,6
113968,130875,11757,6
